timestamp,user_id,source_ip,country,event_type,bytes_transferred,failed_logins_last_hour,session_duration_min,label,hour_of_day,is_foreign_rare,event_type_enc,predicted,anomaly_score
2026-06-15 08:47:00,user_040,223.138.200.7,AU,data_transfer,3652,0,41,normal,8,0,1,normal,-0.14278662771091338
2026-06-15 09:04:00,user_088,26.89.111.66,US,api_call,681,0,40,normal,9,0,0,normal,-0.1259819298248851
2026-06-15 09:26:00,user_108,78.74.231.129,CA,login,1314,0,17,normal,9,0,3,normal,-0.1760829223748891
2026-06-15 09:44:00,user_014,150.26.43.217,DE,login,6605,1,32,normal,9,0,3,normal,-0.12543050408529927
2026-06-15 09:49:00,user_014,111.236.12.235,US,data_transfer,6823,0,41,normal,9,0,1,normal,-0.15189404237591153
2026-06-15 09:54:00,user_073,30.149.26.118,GB,file_access,8246,0,24,normal,9,0,2,normal,-0.1683582236466783
2026-06-15 10:01:00,user_093,216.125.147.143,US,vpn_connect,2306,0,22,normal,10,0,4,normal,-0.16206788987406223
2026-06-15 10:04:00,user_028,104.202.135.150,AU,api_call,451,0,6,normal,10,0,0,normal,-0.12285979162607363
2026-06-15 10:04:00,user_005,175.7.2.245,GB,vpn_connect,5914,1,27,normal,10,0,4,normal,-0.09581587495112598
2026-06-15 10:07:00,user_067,24.228.28.117,IN,file_access,19207,0,15,normal,10,0,2,normal,-0.14929505850936003
2026-06-15 10:15:00,user_012,196.133.149.177,AU,api_call,20464,0,43,normal,10,0,0,normal,-0.10420493731717695
2026-06-15 10:15:00,user_081,123.69.158.97,AU,data_transfer,29959,0,61,normal,10,0,1,normal,-0.06405388610248458
2026-06-15 10:17:00,user_036,73.83.65.83,IN,file_access,7451,0,42,normal,10,0,2,normal,-0.15826547314656775
2026-06-15 10:22:00,user_068,141.43.181.111,US,api_call,26931,0,33,normal,10,0,0,normal,-0.11505689768103006
2026-06-15 10:27:00,user_009,146.40.65.201,US,vpn_connect,11121,0,19,normal,10,0,4,normal,-0.1458049923206629
2026-06-15 10:27:00,user_023,142.83.223.98,US,api_call,4718,0,42,normal,10,0,0,normal,-0.13661984488460271
2026-06-15 10:28:00,user_007,53.194.63.24,US,vpn_connect,2278,0,21,normal,10,0,4,normal,-0.1637649698260279
2026-06-15 10:38:00,user_005,190.22.205.113,US,login,5774,0,15,normal,10,0,3,normal,-0.17816361336039588
2026-06-15 10:39:00,user_111,39.155.141.209,GB,login,1442,0,1,normal,10,0,3,normal,-0.14870344229200905
2026-06-15 10:41:00,user_060,28.43.92.188,IN,data_transfer,1167,0,12,normal,10,0,1,normal,-0.16251513196422557
2026-06-15 10:47:00,user_093,50.64.202.6,GB,login,13408,0,23,normal,10,0,3,normal,-0.16408499332902965
2026-06-15 10:50:00,user_096,193.122.243.100,US,api_call,5197,0,27,normal,10,0,0,normal,-0.15233180592754847
2026-06-15 10:51:00,user_089,145.222.250.203,US,login,42269,0,38,normal,10,0,3,normal,-0.08339760991520506
2026-06-15 10:53:00,user_021,157.4.153.239,CA,data_transfer,27971,0,32,normal,10,0,1,normal,-0.14423731061639916
2026-06-15 10:54:00,user_055,5.136.76.179,US,api_call,1429,0,40,normal,10,0,0,normal,-0.13757615769063397
2026-06-15 10:55:00,user_038,104.8.67.51,DE,file_access,596,0,47,normal,10,0,2,normal,-0.15075598194038586
2026-06-15 11:01:00,user_035,221.191.193.197,US,file_access,2365,0,4,normal,11,0,2,normal,-0.1574650808127545
2026-06-15 11:02:00,user_027,188.94.150.219,CA,file_access,103,0,26,normal,11,0,2,normal,-0.17973033065947575
2026-06-15 11:06:00,user_008,130.88.20.64,US,api_call,31889,0,24,normal,11,0,0,normal,-0.09907215412160342
2026-06-15 11:10:00,user_007,72.240.90.129,US,file_access,494,0,5,normal,11,0,2,normal,-0.15679788982746284
2026-06-15 11:11:00,user_080,205.22.30.33,US,file_access,8581,0,25,normal,11,0,2,normal,-0.17832198668421606
2026-06-15 11:13:00,user_047,120.128.240.127,AU,vpn_connect,11942,0,9,normal,11,0,4,normal,-0.1332485502836318
2026-06-15 11:14:00,user_023,92.42.150.216,US,api_call,8086,0,35,normal,11,0,0,normal,-0.14492939093606977
2026-06-15 11:15:00,user_057,176.188.183.16,US,api_call,9476,0,39,normal,11,0,0,normal,-0.13883041474124214
2026-06-15 11:23:00,user_113,108.174.236.39,GB,api_call,1910,0,50,normal,11,0,0,normal,-0.11839259045675715
2026-06-15 11:26:00,user_055,8.13.215.23,IN,vpn_connect,3502,1,15,normal,11,0,4,normal,-0.10662582232357071
2026-06-15 11:27:00,user_114,209.163.55.156,CA,data_transfer,243,0,30,normal,11,0,1,normal,-0.1770117260137885
2026-06-15 11:35:00,user_065,64.156.170.126,US,login,1585,0,45,normal,11,0,3,normal,-0.15933782412646463
2026-06-15 11:39:00,user_030,124.169.192.53,US,file_access,969,0,45,normal,11,0,2,normal,-0.1592301199432542
2026-06-15 11:39:00,user_049,147.195.236.171,US,login,119,32,4,anomaly,11,0,3,anomaly,0.07285925974142493
2026-06-15 11:46:00,user_085,178.4.20.227,CA,file_access,44869,0,27,normal,11,0,2,normal,-0.10687226718453485
2026-06-15 11:53:00,user_105,168.85.0.16,CA,data_transfer,5045,0,1,normal,11,0,1,normal,-0.13937301801264257
2026-06-15 11:55:00,user_113,84.44.233.3,CA,api_call,1605,1,22,normal,11,0,0,normal,-0.09498718312838733
2026-06-15 12:03:00,user_038,159.68.16.31,US,vpn_connect,9535,0,43,normal,12,0,4,normal,-0.12695552480779682
2026-06-15 12:07:00,user_067,17.173.10.151,US,file_access,123,0,30,normal,12,0,2,normal,-0.1816206628166389
2026-06-15 12:19:00,user_049,97.246.36.86,CA,vpn_connect,1991,0,36,normal,12,0,4,normal,-0.15577253087775328
2026-06-15 12:25:00,user_099,165.142.73.192,GB,file_access,2801,1,14,normal,12,0,2,normal,-0.13504290681579623
2026-06-15 12:25:00,user_054,117.85.155.92,US,api_call,3247,0,21,normal,12,0,0,normal,-0.15629187295138647
2026-06-15 12:27:00,user_024,61.224.228.188,US,vpn_connect,886,0,37,normal,12,0,4,normal,-0.15411948968505407
2026-06-15 12:27:00,user_099,104.127.139.226,KP,login,369,0,1,anomaly,12,1,3,anomaly,0.03317230503372781
2026-06-15 12:31:00,user_090,159.52.14.58,GB,login,853,0,39,normal,12,0,3,normal,-0.17003756772616568
2026-06-15 12:32:00,user_066,85.111.168.174,DE,data_transfer,11923,0,19,normal,12,0,1,normal,-0.16874948699445824
2026-06-15 12:38:00,user_084,7.68.138.243,AU,api_call,2204,0,23,normal,12,0,0,normal,-0.1552879285392595
2026-06-15 12:40:00,user_036,95.181.107.172,US,api_call,837,0,21,normal,12,0,0,normal,-0.15348378439326027
2026-06-15 12:40:00,user_045,118.18.225.24,AU,data_transfer,15831,0,21,normal,12,0,1,normal,-0.16334573923642126
2026-06-15 12:41:00,user_023,27.76.144.46,AU,api_call,551,0,1,normal,12,0,0,normal,-0.1050631419510949
2026-06-15 12:41:00,user_090,6.148.120.94,DE,data_transfer,33776,0,6,normal,12,0,1,normal,-0.1042294106831827
2026-06-15 12:43:00,user_092,191.65.75.156,US,api_call,4151,1,55,normal,12,0,0,normal,-0.03633994605801638
2026-06-15 12:45:00,user_098,119.25.181.182,US,file_access,4432,1,16,normal,12,0,2,normal,-0.13663336330451437
2026-06-15 12:49:00,user_059,48.189.237.181,DE,file_access,2307,0,34,normal,12,0,2,normal,-0.17845928046489778
2026-06-15 12:49:00,user_039,83.4.144.173,US,vpn_connect,9250,0,31,normal,12,0,4,normal,-0.15522425059997286
2026-06-15 12:54:00,user_060,93.40.188.133,US,login,4608,0,23,normal,12,0,3,normal,-0.1842078877514609
2026-06-15 12:59:00,user_069,204.64.27.59,US,login,2506,0,48,normal,12,0,3,normal,-0.14959469705593054
2026-06-15 13:05:00,user_053,201.72.191.139,US,data_transfer,2020,0,1,normal,13,0,1,normal,-0.14174351961954218
2026-06-15 13:05:00,user_060,36.194.114.83,GB,login,5260,1,24,normal,13,0,3,normal,-0.14714304686060992
2026-06-15 13:17:00,user_094,42.35.79.116,AU,data_transfer,10034,0,45,normal,13,0,1,normal,-0.15584497330491703
2026-06-15 13:20:00,user_064,191.9.52.104,IN,login,478,0,7,normal,13,0,3,normal,-0.16676527112338418
2026-06-15 13:25:00,user_058,73.8.69.228,US,login,8581,0,19,normal,13,0,3,normal,-0.17788866724311225
2026-06-15 13:33:00,user_087,168.129.244.229,AU,data_transfer,3978,0,47,normal,13,0,1,normal,-0.15893974727268662
2026-06-15 13:35:00,user_100,51.240.63.90,US,vpn_connect,1812,0,40,normal,13,0,4,normal,-0.14599227624415495
2026-06-15 13:43:00,user_053,175.114.111.85,DE,login,106,0,56,normal,13,0,3,normal,-0.11816499648947865
2026-06-15 13:45:00,user_042,95.126.186.244,AU,file_access,1368,0,11,normal,13,0,2,normal,-0.17336138732766765
2026-06-15 13:47:00,user_012,109.157.134.44,AU,login,1071,1,37,normal,13,0,3,normal,-0.12369678294337022
2026-06-15 13:48:00,user_093,88.95.108.48,CA,vpn_connect,13117,0,9,normal,13,0,4,normal,-0.12562968960001836
2026-06-15 13:49:00,user_026,122.27.79.106,US,login,2053,0,22,normal,13,0,3,normal,-0.1833675002044945
2026-06-15 13:55:00,user_039,49.32.53.34,DE,api_call,1807,0,28,normal,13,0,0,normal,-0.15749650213640987
2026-06-15 13:59:00,user_115,222.162.58.203,IN,file_access,899,0,6,normal,13,0,2,normal,-0.16351487912686724
2026-06-15 13:59:00,user_064,131.215.101.69,CA,data_transfer,17722,0,1,normal,13,0,1,normal,-0.11885724919885743
2026-06-15 14:07:00,user_031,64.72.49.13,IN,api_call,25284,0,28,normal,14,0,0,normal,-0.11008180170284076
2026-06-15 14:07:00,user_058,107.211.222.244,DE,data_transfer,341,0,36,normal,14,0,1,normal,-0.17014128397438272
2026-06-15 14:10:00,user_031,46.203.202.186,DE,login,3100,1,22,normal,14,0,3,normal,-0.14700120945333622
2026-06-15 14:12:00,user_012,13.205.219.154,US,api_call,2130,0,5,normal,14,0,0,normal,-0.1235065622558778
2026-06-15 14:13:00,user_014,196.218.79.70,CA,data_transfer,1436,0,31,normal,14,0,1,normal,-0.17804316348924926
2026-06-15 14:14:00,user_082,196.148.178.39,GB,vpn_connect,3866,0,20,normal,14,0,4,normal,-0.1623498960316166
2026-06-15 14:16:00,user_107,172.187.127.155,DE,api_call,341,0,40,normal,14,0,0,normal,-0.1348143217131087
2026-06-15 14:21:00,user_084,217.39.57.36,US,file_access,2282,0,1,normal,14,0,2,normal,-0.14815814441643876
2026-06-15 14:25:00,user_072,140.222.254.103,CA,api_call,14163,0,29,normal,14,0,0,normal,-0.1326884319232507
2026-06-15 14:26:00,user_019,108.35.153.151,US,login,2123,0,27,normal,14,0,3,normal,-0.18374206344233085
2026-06-15 14:26:00,user_078,194.58.176.111,US,api_call,1933,0,42,normal,14,0,0,normal,-0.13430461145112527
2026-06-15 14:29:00,user_116,148.220.204.175,US,vpn_connect,5040,0,41,normal,14,0,4,normal,-0.13643889768185818
2026-06-15 14:31:00,user_080,17.87.11.144,DE,data_transfer,5924,0,30,normal,14,0,1,normal,-0.17918929591566052
2026-06-15 14:32:00,user_027,150.33.164.127,GB,login,30685,0,22,normal,14,0,3,normal,-0.12045394356303069
2026-06-15 14:34:00,user_097,77.85.70.127,CA,vpn_connect,1427,1,30,normal,14,0,4,normal,-0.10265770457504925
2026-06-15 14:44:00,user_016,70.252.224.21,DE,api_call,15403,0,18,normal,14,0,0,normal,-0.12210233899557354
2026-06-15 14:54:00,user_065,20.124.82.84,US,api_call,4405,0,24,normal,14,0,0,normal,-0.15429544045847032
2026-06-15 15:00:00,user_028,21.56.41.160,GB,data_transfer,14023,1,12,normal,15,0,1,normal,-0.09489904450064462
2026-06-15 15:06:00,user_038,52.54.110.187,GB,api_call,5540,0,29,normal,15,0,0,normal,-0.14595950119004225
2026-06-15 15:11:00,user_092,142.142.46.191,CA,login,21495,0,1,normal,15,0,3,normal,-0.10208947074388114
2026-06-15 15:11:00,user_067,135.247.253.122,GB,api_call,692,0,11,normal,15,0,0,normal,-0.13099457166028133
2026-06-15 15:20:00,user_113,223.237.231.40,IN,vpn_connect,998,0,40,normal,15,0,4,normal,-0.13691193334223611
2026-06-15 15:20:00,user_028,72.215.129.214,DE,api_call,5779,0,14,normal,15,0,0,normal,-0.1368253244803957
2026-06-15 15:21:00,user_111,136.200.97.85,GB,vpn_connect,3082,0,13,normal,15,0,4,normal,-0.1481747355798198
2026-06-15 15:26:00,user_061,35.0.159.122,IN,data_transfer,6917,0,11,normal,15,0,1,normal,-0.1540095645884762
2026-06-15 15:27:00,user_057,200.163.18.124,DE,api_call,1108,0,37,normal,15,0,0,normal,-0.13968860703050057
2026-06-15 15:27:00,user_081,182.249.149.58,US,data_transfer,3652,1,20,normal,15,0,1,normal,-0.11536880269166722
2026-06-15 15:28:00,user_091,157.81.186.96,AU,data_transfer,1517,0,8,normal,15,0,1,normal,-0.15106670498526797
2026-06-15 15:37:00,user_067,17.68.4.75,US,api_call,308,0,33,normal,15,0,0,normal,-0.14073024333227885
2026-06-15 15:38:00,user_089,158.153.214.85,GB,api_call,4099,0,24,normal,15,0,0,normal,-0.14525879965418198
2026-06-15 15:39:00,user_115,96.175.93.30,US,api_call,13139,1,26,normal,15,0,0,normal,-0.07293446071401644
2026-06-15 15:41:00,user_075,13.188.112.164,US,vpn_connect,1771,1,34,normal,15,0,4,normal,-0.0850776716831444
2026-06-15 15:46:00,user_007,57.109.230.68,US,api_call,693,0,1,normal,15,0,0,normal,-0.09762586374455706
2026-06-15 15:46:00,user_085,148.176.27.165,US,file_access,1197,0,29,normal,15,0,2,normal,-0.17592421409712705
2026-06-15 15:47:00,user_114,74.83.217.187,IN,vpn_connect,1153,0,12,normal,15,0,4,normal,-0.1457070808082978
2026-06-15 15:50:00,user_114,156.104.247.180,DE,login,11257,0,11,normal,15,0,3,normal,-0.15596900357174254
2026-06-15 15:55:00,user_061,141.227.69.249,CA,data_transfer,1751,1,17,normal,15,0,1,normal,-0.11485099293478684
2026-06-15 15:55:00,user_040,142.46.129.117,US,file_access,1955,0,1,normal,15,0,2,normal,-0.14379320857007555
2026-06-15 15:56:00,user_025,176.5.16.75,GB,login,12229,0,24,normal,15,0,3,normal,-0.16559166001537923
2026-06-15 16:04:00,user_117,156.75.33.33,GB,login,1481,0,9,normal,16,0,3,normal,-0.155363277590366
2026-06-15 16:05:00,user_118,131.205.125.54,GB,file_access,1257,1,18,normal,16,0,2,normal,-0.12328799446808403
2026-06-15 16:06:00,user_051,142.156.55.1,DE,file_access,4960,1,31,normal,16,0,2,normal,-0.11520235396023831
2026-06-15 16:11:00,user_032,42.21.34.252,US,login,4749,0,35,normal,16,0,3,normal,-0.15861587681277212
2026-06-15 16:17:00,user_011,61.10.130.233,US,data_transfer,4185,0,22,normal,16,0,1,normal,-0.15947393261863274
2026-06-15 16:19:00,user_102,205.185.152.158,US,data_transfer,485,0,18,normal,16,0,1,normal,-0.15822670147852308
2026-06-15 16:38:00,user_059,11.105.208.37,IN,api_call,2472,0,8,normal,16,0,0,normal,-0.11527668941581887
2026-06-15 16:56:00,user_082,138.27.72.60,IN,vpn_connect,489,0,31,normal,16,0,4,normal,-0.14108721050815437
2026-06-15 16:58:00,user_117,221.58.11.208,GB,login,6517,0,13,normal,16,0,3,normal,-0.16013938772372815
2026-06-15 17:11:00,user_097,207.98.64.11,US,file_access,5617,0,32,normal,17,0,2,normal,-0.15567638703338577
2026-06-15 17:17:00,user_090,60.61.98.81,CA,api_call,9425,0,43,normal,17,0,0,normal,-0.08929026960431774
2026-06-15 17:23:00,user_056,160.100.156.245,US,api_call,410,0,22,normal,17,0,0,normal,-0.11698632798155317
2026-06-15 17:43:00,user_107,128.105.93.187,DE,login,532,8,5,anomaly,17,0,3,normal,-0.02010741418445161
2026-06-15 17:48:00,user_082,39.166.45.205,IN,vpn_connect,1258,0,5,normal,17,0,4,normal,-0.10818214176156388
2026-06-15 17:53:00,user_030,141.151.64.224,US,login,649,0,42,normal,17,0,3,normal,-0.1379045514590193
2026-06-15 18:21:00,user_062,65.244.58.211,US,file_access,12275,1,17,normal,18,0,2,normal,-0.08067045362836706
2026-06-15 18:54:00,user_069,35.248.38.198,GB,api_call,1119,0,20,normal,18,0,0,normal,-0.10551456684813287
2026-06-15 19:27:00,user_069,67.83.195.120,AU,data_transfer,966,0,39,normal,19,0,1,normal,-0.09810003500792464
2026-06-15 19:29:00,user_010,207.41.204.237,US,login,471,0,51,normal,19,0,3,normal,-0.07475778814543732
2026-06-15 19:50:00,user_044,124.178.243.25,AU,file_access,1377,1,38,normal,19,0,2,normal,-0.05464727422427007
2026-06-15 19:50:00,user_119,13.0.108.12,US,api_call,7690,0,25,normal,19,0,0,normal,-0.08207404488413467
2026-06-15 20:41:00,user_118,27.53.212.123,CA,login,1130,0,18,normal,20,0,3,normal,-0.10900249204567669
2026-06-15 20:41:00,user_052,160.226.176.228,AU,file_access,2839,0,53,normal,20,0,2,normal,-0.061955208950383256
2026-06-15 21:17:00,user_032,63.108.13.102,AU,vpn_connect,700,0,46,normal,21,0,4,normal,-0.03984183989502632
2026-06-16 01:00:00,user_066,68.225.203.122,BR,vpn_connect,5142,1,7,anomaly,1,1,4,anomaly,0.11415367929605691
2026-06-16 03:23:00,user_057,23.82.52.115,CA,data_transfer,2360959,0,93,anomaly,3,0,1,anomaly,0.11957336307632094
2026-06-16 03:30:00,user_039,24.152.219.64,KP,file_access,10877,2,10,anomaly,3,1,2,anomaly,0.11314302346652827
2026-06-16 06:05:00,user_044,222.214.100.191,IN,file_access,6906,0,35,normal,6,0,2,normal,-0.12491448762041635
2026-06-16 06:28:00,user_111,216.141.248.161,US,api_call,871,0,1,normal,6,0,0,normal,-0.05244747443867692
2026-06-16 06:45:00,user_080,26.73.73.193,CA,data_transfer,2068,0,44,normal,6,0,1,normal,-0.10938284799846676
2026-06-16 06:48:00,user_009,198.64.132.153,US,vpn_connect,8095,0,35,normal,6,0,4,normal,-0.10181023761283031
2026-06-16 06:58:00,user_031,2.129.195.78,US,api_call,4570,0,33,normal,6,0,0,normal,-0.10553740331911488
2026-06-16 07:00:00,user_068,207.66.174.184,US,api_call,1305,0,32,normal,7,0,0,normal,-0.11563564400905468
2026-06-16 07:18:00,user_022,81.230.27.222,US,file_access,7361,0,30,normal,7,0,2,normal,-0.15049929605606666
2026-06-16 08:07:00,user_032,146.148.116.135,US,login,13008,0,1,normal,8,0,3,normal,-0.1202321544143114
2026-06-16 08:09:00,user_019,161.11.150.107,AU,file_access,557,0,30,normal,8,0,2,normal,-0.16788754602076678
2026-06-16 08:36:00,user_035,3.176.117.36,US,login,1589,1,53,normal,8,0,3,normal,-0.06685945726424958
2026-06-16 08:43:00,user_116,123.139.186.183,IN,login,37845,0,6,normal,8,0,3,normal,-0.06662233898334752
2026-06-16 08:43:00,user_016,161.211.185.249,US,vpn_connect,3994,0,4,normal,8,0,4,normal,-0.12507111843514285
2026-06-16 09:12:00,user_109,10.240.245.28,AU,file_access,4656,0,18,normal,9,0,2,normal,-0.1747636157286115
2026-06-16 09:13:00,user_010,221.124.48.105,DE,api_call,1665,0,26,normal,9,0,0,normal,-0.1418660647040212
2026-06-16 09:20:00,user_091,144.140.147.32,GB,vpn_connect,4372,0,5,normal,9,0,4,normal,-0.12896040402959258
2026-06-16 09:22:00,user_087,19.144.144.179,DE,vpn_connect,243,0,31,normal,9,0,4,normal,-0.15050077373052473
2026-06-16 09:30:00,user_118,41.183.78.5,US,api_call,1284,0,39,normal,9,0,0,normal,-0.1305421195633908
2026-06-16 09:30:00,user_087,166.210.11.63,US,file_access,3271,1,47,normal,9,0,2,normal,-0.0910275401823254
2026-06-16 09:41:00,user_077,27.111.248.192,US,data_transfer,2115,2,27,normal,9,0,1,normal,-0.0663309291668277
2026-06-16 10:03:00,user_055,165.26.155.29,DE,data_transfer,100991,0,8,normal,10,0,1,normal,-0.04792817180268538
2026-06-16 10:03:00,user_096,9.168.73.235,GB,api_call,9872,0,18,normal,10,0,0,normal,-0.14178635636463738
2026-06-16 10:05:00,user_113,46.45.145.107,US,login,2639,0,17,normal,10,0,3,normal,-0.18161752130427533
2026-06-16 10:06:00,user_110,147.183.151.180,DE,file_access,1879,0,15,normal,10,0,2,normal,-0.177149719824663
2026-06-16 10:17:00,user_026,15.100.2.148,US,data_transfer,2498,0,37,normal,10,0,1,normal,-0.16921511397387418
2026-06-16 10:17:00,user_118,190.59.126.188,US,vpn_connect,1961,0,40,normal,10,0,4,normal,-0.14067120743704603
2026-06-16 10:20:00,user_086,195.60.123.144,AU,api_call,6871,0,17,normal,10,0,0,normal,-0.14389745878398225
2026-06-16 10:23:00,user_075,154.75.224.60,US,vpn_connect,747,0,29,normal,10,0,4,normal,-0.156949933789295
2026-06-16 10:26:00,user_088,43.42.15.204,IN,vpn_connect,1485,0,33,normal,10,0,4,normal,-0.15607324866874372
2026-06-16 10:27:00,user_071,5.100.39.18,US,file_access,8406,1,36,normal,10,0,2,normal,-0.10929579445287924
2026-06-16 10:28:00,user_009,152.28.180.130,CA,api_call,5935,0,1,normal,10,0,0,normal,-0.10059554424258899
2026-06-16 10:29:00,user_041,112.44.72.232,US,vpn_connect,767,0,12,normal,10,0,4,normal,-0.14912996554315328
2026-06-16 10:32:00,user_058,121.149.231.159,US,data_transfer,21057,0,45,normal,10,0,1,normal,-0.13583840518482304
2026-06-16 10:40:00,user_014,196.73.107.252,DE,vpn_connect,1974,0,31,normal,10,0,4,normal,-0.16016742462110822
2026-06-16 10:40:00,user_056,54.120.87.151,US,vpn_connect,3438,0,1,normal,10,0,4,normal,-0.12947748606596998
2026-06-16 10:46:00,user_093,12.199.249.64,IN,data_transfer,14024,0,25,normal,10,0,1,normal,-0.164218287314213
2026-06-16 10:47:00,user_039,98.199.242.68,US,data_transfer,3071,0,20,normal,10,0,1,normal,-0.17466034783374235
2026-06-16 10:55:00,user_009,222.14.170.249,GB,login,12520,0,38,normal,10,0,3,normal,-0.15792863163215753
2026-06-16 10:58:00,user_045,173.116.237.143,US,data_transfer,278,0,16,normal,10,0,1,normal,-0.16668743977066658
2026-06-16 10:58:00,user_003,63.66.7.45,US,data_transfer,6712,0,57,normal,10,0,1,normal,-0.11291238226834133
2026-06-16 10:59:00,user_009,46.251.55.37,DE,file_access,464,0,28,normal,10,0,2,normal,-0.17741799601010821
2026-06-16 11:02:00,user_114,12.193.86.41,DE,file_access,3000,0,29,normal,11,0,2,normal,-0.18456150662572707
2026-06-16 11:03:00,user_075,56.232.91.100,US,vpn_connect,1562,0,22,normal,11,0,4,normal,-0.16779876653632453
2026-06-16 11:04:00,user_014,164.166.141.67,CA,api_call,4686,0,24,normal,11,0,0,normal,-0.15498169994579686
2026-06-16 11:04:00,user_052,88.51.235.2,AU,api_call,1169,0,42,normal,11,0,0,normal,-0.13884271299749307
2026-06-16 11:07:00,user_042,117.159.227.58,CA,vpn_connect,902,0,52,normal,11,0,4,normal,-0.10995098645681067
2026-06-16 11:11:00,user_052,67.224.63.111,AU,file_access,5683,0,29,normal,11,0,2,normal,-0.18268499940448046
2026-06-16 11:16:00,user_099,190.172.77.10,CA,vpn_connect,2014,0,19,normal,11,0,4,normal,-0.16654555848379715
2026-06-16 11:18:00,user_005,22.223.153.12,US,data_transfer,541,0,28,normal,11,0,1,normal,-0.17576485240351736
2026-06-16 11:19:00,user_082,169.194.62.201,US,data_transfer,1712,0,11,normal,11,0,1,normal,-0.16365271678723192
2026-06-16 11:21:00,user_104,44.43.136.96,AU,api_call,413,0,34,normal,11,0,0,normal,-0.14844096018567648
2026-06-16 11:22:00,user_057,63.190.99.11,US,file_access,2698,0,22,normal,11,0,2,normal,-0.1838293483265106
2026-06-16 11:24:00,user_055,137.102.191.244,US,login,3388,1,22,normal,11,0,3,normal,-0.14565688515206715
2026-06-16 11:26:00,user_105,87.58.206.46,AU,login,18763,1,24,normal,11,0,3,normal,-0.11028054770155449
2026-06-16 11:27:00,user_091,213.154.36.162,DE,file_access,5308,1,35,normal,11,0,2,normal,-0.11887812430150585
2026-06-16 11:30:00,user_085,26.88.198.142,US,vpn_connect,1235,0,24,normal,11,0,4,normal,-0.16856025914811162
2026-06-16 11:44:00,user_024,205.136.42.187,GB,vpn_connect,6055,0,41,normal,11,0,4,normal,-0.14080484552166594
2026-06-16 11:45:00,user_065,203.178.192.220,US,file_access,283,0,28,normal,11,0,2,normal,-0.17855380881512994
2026-06-16 11:46:00,user_072,64.105.0.66,US,api_call,9644,0,13,normal,11,0,0,normal,-0.13696489696343567
2026-06-16 11:54:00,user_089,139.135.125.220,US,vpn_connect,3583,0,46,normal,11,0,4,normal,-0.13362191585353406
2026-06-16 11:55:00,user_006,112.92.212.7,GB,login,6752,0,7,normal,11,0,3,normal,-0.16424495697673114
2026-06-16 12:01:00,user_011,90.114.35.200,US,data_transfer,3431,0,14,normal,12,0,1,normal,-0.1730101290602472
2026-06-16 12:04:00,user_004,66.243.200.89,RU,login,360,0,8,anomaly,12,1,3,anomaly,0.026409285072083177
2026-06-16 12:05:00,user_105,105.170.164.172,GB,vpn_connect,7751,0,30,normal,12,0,4,normal,-0.15927102291063983
2026-06-16 12:06:00,user_068,147.79.165.41,US,api_call,1331,0,31,normal,12,0,0,normal,-0.15676756079513343
2026-06-16 12:15:00,user_024,75.65.59.197,US,login,95,17,1,anomaly,12,0,3,anomaly,0.012310557474982331
2026-06-16 12:16:00,user_015,108.158.135.240,US,login,3564,0,20,normal,12,0,3,normal,-0.18535578154266885
2026-06-16 12:16:00,user_056,72.59.181.206,US,login,1653,0,27,normal,12,0,3,normal,-0.18567041121387984
2026-06-16 12:17:00,user_078,107.19.4.162,US,file_access,1040,0,32,normal,12,0,2,normal,-0.18306507278176498
2026-06-16 12:25:00,user_103,4.16.68.216,US,vpn_connect,782,0,22,normal,12,0,4,normal,-0.16746045372575558
2026-06-16 12:26:00,user_047,220.106.128.155,DE,login,4188,0,22,normal,12,0,3,normal,-0.18344946107445415
2026-06-16 12:26:00,user_088,88.107.71.11,US,api_call,11404,0,16,normal,12,0,0,normal,-0.13678197234670542
2026-06-16 12:31:00,user_115,167.22.216.194,US,vpn_connect,763,0,17,normal,12,0,4,normal,-0.16341257234799517
2026-06-16 12:32:00,user_075,15.41.95.18,US,data_transfer,1870,0,11,normal,12,0,1,normal,-0.16602078457836295
2026-06-16 12:32:00,user_091,27.217.39.97,US,data_transfer,4245,0,20,normal,12,0,1,normal,-0.1780359337338857
2026-06-16 12:32:00,user_020,220.62.163.121,DE,data_transfer,7655,0,27,normal,12,0,1,normal,-0.1779394133170436
2026-06-16 12:33:00,user_012,42.134.231.62,US,data_transfer,3575,0,32,normal,12,0,1,normal,-0.17986150918126337
2026-06-16 12:34:00,user_106,169.190.74.83,GB,file_access,7028,0,35,normal,12,0,2,normal,-0.170854854723056
2026-06-16 12:37:00,user_034,197.145.164.16,GB,vpn_connect,3883,0,25,normal,12,0,4,normal,-0.16871226217490543
2026-06-16 12:37:00,user_112,89.83.132.192,GB,data_transfer,1691,0,25,normal,12,0,1,normal,-0.18189371000718424
2026-06-16 12:38:00,user_025,112.81.249.249,DE,vpn_connect,7355,0,25,normal,12,0,4,normal,-0.16172119132405605
2026-06-16 12:38:00,user_081,118.54.69.78,US,data_transfer,283,0,55,normal,12,0,1,normal,-0.12976988024810493
2026-06-16 12:44:00,user_088,132.8.132.42,GB,login,1126,0,8,normal,12,0,3,normal,-0.17139360966226158
2026-06-16 12:48:00,user_100,51.55.16.204,US,vpn_connect,5653,0,37,normal,12,0,4,normal,-0.15265776538719206
2026-06-16 12:51:00,user_072,173.74.97.207,US,vpn_connect,1870,1,22,normal,12,0,4,normal,-0.11302118421570873
